f	x	y
0.914622771114227	-0.199999999999999	-1.80000000000000
0.00319488817891369	-0.199999999999999	0.199999999999999
0.999369009983362	-0.199999999999999	-4.60000000000000
0.501597444089457	-0.199999999999999	1
0.999369009983362	-0.199999999999999	4.60000000000000
0.980183067333478	-0.199999999999999	-2.60000000000000
0.980183067333478	-0.199999999999999	2.60000000000000
0.960656791659220	-0.199999999999999	-2.20000000000000
0.914622771114227	-0.199999999999999	1.80000000000000
0.795054152615564	-0.199999999999999	1.40000000000000
0.989402322138237	-0.199999999999999	3
0.116328322276425	-0.199999999999999	-0.600000000000000
0.795054152615564	-0.199999999999999	-1.40000000000000
1.00000000000000	-0.199999999999999	5
1.00000000000000	-0.199999999999999	-5
0.996824484243414	-0.199999999999999	3.80000000000000
0.501597444089457	-0.199999999999999	-1
0.996824484243414	-0.199999999999999	-3.80000000000000
0.998394057212580	-0.199999999999999	4.20000000000000
0.994169877716724	-0.199999999999999	-3.40000000000000
0.994169877716724	-0.199999999999999	3.40000000000000
0.960656791659220	-0.199999999999999	2.20000000000000
0.989402322138237	-0.199999999999999	-3
0.00319488817891369	-0.199999999999999	-0.199999999999999
0.116328322276425	-0.199999999999999	0.600000000000000
0.998394057212580	-0.199999999999999	-4.20000000000000
1.89161095026879	-2.60000000000000	-1.80000000000000
0.980183067333478	-2.60000000000000	0.199999999999999
1.97635718913793	-2.60000000000000	-4.60000000000000
1.47858562324402	-2.60000000000000	1
1.97635718913793	-2.60000000000000	4.60000000000000
1.95717124648804	-2.60000000000000	-2.60000000000000
1.95717124648804	-2.60000000000000	2.60000000000000
1.93764497081378	-2.60000000000000	-2.20000000000000
1.89161095026879	-2.60000000000000	1.80000000000000
1.77204233177013	-2.60000000000000	1.40000000000000
1.96639050129280	-2.60000000000000	3
1.09331650143099	-2.60000000000000	-0.600000000000000
1.77204233177013	-2.60000000000000	-1.40000000000000
1.97698817915456	-2.60000000000000	5
1.97698817915456	-2.60000000000000	-5
1.97381266339798	-2.60000000000000	3.80000000000000
1.47858562324402	-2.60000000000000	-1
1.97381266339798	-2.60000000000000	-3.80000000000000
1.97538223636714	-2.60000000000000	4.20000000000000
1.97115805687129	-2.60000000000000	-3.40000000000000
1.97115805687129	-2.60000000000000	3.40000000000000
1.93764497081378	-2.60000000000000	2.20000000000000
1.96639050129280	-2.60000000000000	-3
0.980183067333478	-2.60000000000000	-0.199999999999999
1.09331650143099	-2.60000000000000	0.600000000000000
1.97538223636714	-2.60000000000000	-4.20000000000000
1.82605065404954	1.80000000000000	-1.80000000000000
0.914622771114227	1.80000000000000	0.199999999999999
1.91079689291868	1.80000000000000	-4.60000000000000
1.41302532702477	1.80000000000000	1
1.91079689291868	1.80000000000000	4.60000000000000
1.89161095026879	1.80000000000000	-2.60000000000000
1.89161095026879	1.80000000000000	2.60000000000000
1.87208467459453	1.80000000000000	-2.20000000000000
1.82605065404954	1.80000000000000	1.80000000000000
1.70648203555088	1.80000000000000	1.40000000000000
1.90083020507355	1.80000000000000	3
1.02775620521174	1.80000000000000	-0.600000000000000
1.70648203555088	1.80000000000000	-1.40000000000000
1.91142788293531	1.80000000000000	5
1.91142788293531	1.80000000000000	-5
1.90825236717873	1.80000000000000	3.80000000000000
1.41302532702477	1.80000000000000	-1
1.90825236717873	1.80000000000000	-3.80000000000000
1.90982194014789	1.80000000000000	4.20000000000000
1.90559776065204	1.80000000000000	-3.40000000000000
1.90559776065204	1.80000000000000	3.40000000000000
1.87208467459453	1.80000000000000	2.20000000000000
1.90083020507355	1.80000000000000	-3
0.914622771114227	1.80000000000000	-0.199999999999999
1.02775620521174	1.80000000000000	0.600000000000000
1.90982194014789	1.80000000000000	-4.20000000000000
1.02775620521174	0.600000000000000	-1.80000000000000
0.116328322276425	0.600000000000000	0.199999999999999
1.11250244408087	0.600000000000000	-4.60000000000000
0.614730878186969	0.600000000000000	1
1.11250244408087	0.600000000000000	4.60000000000000
1.09331650143099	0.600000000000000	-2.60000000000000
1.09331650143099	0.600000000000000	2.60000000000000
1.07379022575673	0.600000000000000	-2.20000000000000
1.02775620521174	0.600000000000000	1.80000000000000
0.908187586713076	0.600000000000000	1.40000000000000
1.10253575623575	0.600000000000000	3
0.229461756373937	0.600000000000000	-0.600000000000000
0.908187586713076	0.600000000000000	-1.40000000000000
1.11313343409751	0.600000000000000	5
1.11313343409751	0.600000000000000	-5
1.10995791834093	0.600000000000000	3.80000000000000
0.614730878186969	0.600000000000000	-1
1.10995791834093	0.600000000000000	-3.80000000000000
1.11152749131009	0.600000000000000	4.20000000000000
1.10730331181424	0.600000000000000	-3.40000000000000
1.10730331181424	0.600000000000000	3.40000000000000
1.07379022575673	0.600000000000000	2.20000000000000
1.10253575623575	0.600000000000000	-3
0.116328322276425	0.600000000000000	-0.199999999999999
0.229461756373937	0.600000000000000	0.600000000000000
1.11152749131009	0.600000000000000	-4.20000000000000
1.90982194014789	4.20000000000000	-1.80000000000000
0.998394057212580	4.20000000000000	0.199999999999999
1.99456817901703	4.20000000000000	-4.60000000000000
1.49679661312312	4.20000000000000	1
1.99456817901703	4.20000000000000	4.60000000000000
1.97538223636714	4.20000000000000	-2.60000000000000
1.97538223636714	4.20000000000000	2.60000000000000
1.95585596069289	4.20000000000000	-2.20000000000000
1.90982194014789	4.20000000000000	1.80000000000000
1.79025332164923	4.20000000000000	1.40000000000000
1.98460149117190	4.20000000000000	3
1.11152749131009	4.20000000000000	-0.600000000000000
1.79025332164923	4.20000000000000	-1.40000000000000
1.99519916903367	4.20000000000000	5
1.99519916903367	4.20000000000000	-5
1.99202365327708	4.20000000000000	3.80000000000000
1.49679661312312	4.20000000000000	-1
